CRWD,NVDA,AVGO,TSLA,PANW,MSFT,AMZN,AB,AAPL,GOOGL,V,DIS
146.639999,16.975,53.162998,219.600006,168.503326,262.519989,106.775002,41.049999,140.520004,105.805,203.839996,103.260002
155.839996,17.851,55.066002,235.910004,167.363327,265.899994,111.077499,42.27,143.779999,107.792503,208.550003,105.610001
166.820007,18.811001,58.327999,253.210007,168.933334,273.23999,115.1465,42.900002,149.639999,112.316498,212.880005,109.32
159.990005,18.672001,58.013,252.753326,167.593338,271.869995,120.209503,42.540001,148.839996,113.762001,212.169998,110.440002
161.449997,18.32,57.362,246.789993,167.243332,272.420013,121.683998,42.110001,148.710007,113.891998,209.929993,109.190002
174.020004,19.591999,57.674,258.333344,172.446671,274.579987,125.511002,43.349998,151.210007,117.622498,215.050003,110.870003
162.100006,18.719999,56.332001,234.516663,170.860001,270.019989,122.349998,42.700001,145.380005,114.541,212.649994,108.669998
168.970001,18.785999,56.123001,238.279999,171.339996,268.75,124.790001,43.369999,146.139999,116.820503,212.940002,107.830002
176.679993,18.926001,57.299,238.886673,175.666672,272.5,123,44.25,148.710007,117.149498,214.5,107.790001
178.839996,18.648001,56.535999,241.866669,174.960007,270.410004,121.18,43.09,147.960007,117.194,213.5,107.339996
173.550003,18.048,55.622002,239.706665,172.050003,264.790009,116.150002,42.84,142.639999,114.835503,206.110001,103.300003
169.320007,16.974001,54.126999,232.229996,165.073334,252.990005,109.650002,43,137.130005,111.161499,199.509995,99.400002
154.520004,15.647,51.762001,215.736664,159.243332,242.259995,103.669998,40.549999,131.880005,106.392502,192.259995,95.709999
159.259995,15.836,52.016998,220.889999,160.543335,244.490005,102.309998,40.349998,132.759995,106.7155,193.520004,94.220001
164.350006,16.527,52.671001,233,162.339996,251.759995,107.669998,41.380001,135.429993,109.764503,196.160004,95.879997
157.210007,15.601,49.717999,213.100006,155.436661,244.970001,103.660004,40.389999,130.059998,106.033501,189.050003,94.279999
163.899994,15.88,49.865002,216.759995,158.453339,247.649994,106.220001,40.07,131.559998,107.143501,190.009995,94.339996
164.639999,16.566,50.376999,237.036667,166.453339,253.740005,108.68,41.400002,135.869995,111.543999,194.389999,93.290001
165.710007,16.360001,49.610001,236.08667,164.773331,253.130005,108.949997,41.009998,135.350006,111.487503,193.820007,93.5
174.899994,16.225,49.658001,235.070007,167.690002,258.859985,112.440002,41.889999,138.270004,112.241997,196.639999,94.300003
184.990005,17.125999,50.909,245.706665,170.236664,267.700012,116.459999,43.150002,141.660004,117.974998,205.509995,97.779999
181.929993,16.868999,50.570999,244.919998,167.293335,264.890015,113.220001,42.73,141.660004,115.833504,203.559998,96.610001
174.190002,15.982,49.845001,232.66333,163.970001,256.480011,107.400002,42.790001,137.440002,112.0075,198.119995,95.919998
175.940002,15.542,49.041,228.490005,163.933334,260.26001,108.919998,41.779999,139.229996,111.7015,199.5,95.650002
168.559998,15.159,48.581001,224.473328,164.646667,256.829987,106.209999,41.580002,136.720001,108.962997,196.889999,94.400002
179.25,14.523,47.784,227.263336,169.416672,259.579987,109.559998,42.150002,138.929993,108.737503,199.179993,96.139999
187.020004,14.964,47.630001,233.066666,173.713333,262.850006,113.5,41.82,141.559998,113.263,200.539993,97.18
185.919998,15.13,48.261002,231.733337,171.653336,266.209991,114.330002,41.150002,142.919998,114.571999,201.119995,96.080002
190.199997,15.858,49.854,244.543335,172.416672,268.399994,116.330002,41.919998,146.350006,118.782997,202.800003,97.43
190.380005,15.838,49.868999,250.763336,174.740005,267.660004,115.540001,41.459999,147.039993,119.3535,203.570007,95.860001
185.369995,15.152,48.285999,234.343338,171.970001,264.51001,111.75,41.02,144.869995,115.676498,205.059998,93.639999
174.389999,15.082,48.137001,233.070007,164.193329,253.669998,109.220001,41.009998,145.860001,114.0205,204.820007,93.599998
174.970001,15.164,48.173,237.039993,164.470001,252.720001,110.400002,40.779999,145.490005,111.3535,204.149994,92.940002
172.75,15.372,48.464001,238.313339,163.333328,254.080002,110.629997,40.43,148.470001,110.3675,205.910004,91.839996
177.899994,15.762,49.445999,240.066666,169.653336,256.720001,113.550003,41.029999,150.169998,111.777496,210.039993,95.199997
177.25,16.101,49.105999,240.546661,168.613327,254.25,113.760002,39.91,147.070007,109.029999,207.210007,95.699997
180.550003,16.992001,50.900002,245.529999,171.199997,259.529999,118.209999,41.110001,151,113.809998,213.660004,99.610001
184.300003,17.806999,51.176998,247.5,168.066666,262.269989,122.769997,42.02,153.039993,113.900002,213.369995,103.349998
189,18.049999,51.768002,271.706665,171.446671,264.839996,124.629997,42.200001,155.350006,114.339996,216.190002,104.18
183.529999,17.319,51.251999,272.243347,170.389999,260.359985,122.419998,41.580002,154.089996,107.900002,213.699997,102.720001
182.619995,17.024,51.311001,268.433319,168.42334,258.829987,121.139999,41.799999,152.949997,107.510002,214.270004,102.690002
169.169998,16.533001,51.109001,258.859985,155.073334,251.899994,114.809998,41.25,151.600006,105.019997,212.490005,99.779999
176.960007,17.790001,52.778999,274.820007,159.360001,268.73999,120.970001,41.650002,156.789993,113.059998,210.470001,103.5
182.089996,17.983999,53.361,280.899994,164.070007,276.410004,122.279999,42.52,157.350006,114.220001,211.350006,104.900002
183.600006,18.163,53.548,297.149994,166.366669,280.73999,134.949997,44.060001,162.509995,116.32,212.110001,106.099998
183.300003,18.441,53.637001,297.276672,169.220001,278.01001,135.389999,44.009998,161.509995,114.860001,211.360001,106.220001
188.139999,18.525999,53.120998,300.58667,170.229996,274.820007,134.160004,43.990002,160.009995,115.129997,206.259995,104.709999
195.320007,18.893,54.674,307.396667,176.356674,282.470001,139.520004,45.27,166.130005,118.080002,208.479996,109.019997
189.240005,19.215,55.279999,308.633331,167.233337,283.649994,142.570007,45.119999,165.809998,118.190002,213.470001,108.120003
191.169998,18.989,55.144001,288.170013,167.123337,282.910004,140.800003,43.98,165.350006,117.470001,215.869995,106.629997
189.520004,17.792999,54.553001,290.42334,167.023331,280.320007,139.410004,44.220001,164.869995,117.300003,213.320007,109.110001
186.779999,17.086,53.279999,283.333344,166.789993,282.299988,137.830002,43.330002,164.919998,116.629997,210.259995,108.129997
200.800003,18.097,55.041,294.356659,173.946671,289.160004,142.690002,44.139999,169.240005,119.699997,212.100006,112.43
198.059998,17.941999,54.542999,286.630005,172.169998,287.019989,140.639999,44.32,168.490005,118.839996,211.080002,117.690002
200.869995,18.709,55.823002,300.029999,175.626663,291.910004,143.550003,45.110001,172.100006,121.68,211.330002,121.57
201.820007,19.032,55.896,309.320007,175.92334,293.470001,143.179993,44.790001,173.190002,122.080002,216.419998,124.260002
200.410004,18.879,55.165001,306.563324,174.850006,292.709991,144.779999,44.790001,173.029999,121.699997,217.139999,124.959999
196.889999,18.334999,53.859001,303.996674,171.503326,291.320007,142.100006,44.709999,174.550003,119.550003,214.520004,122.809998
195.759995,18.773001,55.845001,302.869995,172.616669,290.170013,142.300003,44.709999,174.149994,120.169998,215.25,122.669998
190.520004,17.849001,54.842999,296.666656,171.169998,286.149994,138.229996,44.380001,171.520004,117.209999,212.820007,120.139999
185.880005,17.034,52.875,289.91333,169.350006,277.75,133.220001,43.529999,167.570007,114.239998,208.610001,115.940002
192.360001,17.181,52.978001,296.453339,189.83667,276.440002,133.619995,43.830002,167.229996,113.860001,206.800003,114.860001
194.619995,17.222,53.084,297.09668,188.270004,275.790009,133.800003,44.130001,167.529999,113.690002,206.669998,116.410004
202.940002,17.913,55.013,296.070007,191.860001,278.850006,137.279999,44.77,170.029999,116.650002,209.820007,117.459999
194.559998,16.26,52.085999,288.089996,186.896667,268.089996,130.75,43.799999,163.619995,110.339996,202.889999,114.07
192.050003,15.801,51.417999,284.820007,186.330002,265.230011,129.789993,43.560001,161.380005,109.419998,202.330002,113.529999
193.294998,15.468,50.639,277.700012,186.559998,262.970001,128.729996,43.880001,158.910004,108.940002,201.380005,112.43
182.610001,15.094,49.910999,275.609985,185.603333,261.470001,126.769997,43.080002,157.220001,108.220001,198.710007,112.080002
172.970001,13.937,49.201,277.160004,181.71666,260.399994,127.82,43,157.960007,109.739998,200.130005,112.529999
172.449997,13.647,50.021999,270.209991,179.733337,256.059998,127.510002,42.990002,155.809998,107.849998,197.759995,111.199997
171.149994,13.465,49.82,274.420013,176.846664,253.25,126.110001,42.650002,154.529999,106.809998,198.639999,110.089996
171.960007,13.714,50.513,283.700012,180,258.089996,129.479996,42.549999,155.960007,109.449997,200.419998,112.690002
179.875,13.99,51.193001,289.26001,182.416672,258.519989,129.820007,43.490002,154.460007,108.379997,200.710007,112.330002
190.860001,14.387,52.240002,299.679993,188.256668,264.459991,133.270004,43.98,157.369995,110.650002,205.199997,115.18
195.100006,14.505,52.905998,304.420013,189.360001,266.649994,136.449997,43.720001,163.429993,110.860001,206.630005,116.389999
184.699997,13.131,50.365002,292.130005,182.960007,251.990005,126.82,42.490002,153.839996,104.32,199.669998,111.760002
184.110001,13.128,51.075001,302.609985,182.059998,252.220001,128.550003,42.419998,155.309998,105,199.410004,112.5
178.860001,12.929,50.014,303.75,179.619995,245.380005,126.279999,42.52,152.369995,102.910004,195.369995,110.769997
171.009995,13.198,50.25,303.350006,174.089996,244.740005,123.529999,41.970001,150.699997,102.800003,193.300003,108.25
175.389999,13.382,50.183998,309.070007,175.350006,244.520004,124.660004,42.27,154.479996,103.07,193.130005,109.169998
173.869995,13.176,49.306,308.730011,175.020004,242.449997,122.190002,41.400002,156.899994,101.139999,192.070007,107.57
169.25,13.261,48.214001,300.799988,171.119995,238.949997,118.540001,40.779999,153.720001,99.279999,187.020004,104.489998
161.279999,12.561,47.761002,288.589996,166.179993,240.979996,117.309998,39.549999,152.740005,100.139999,185.789993,102.160004
160.389999,12.516,46.868,275.329987,161.570007,237.919998,113.779999,38.240002,150.429993,98.739998,183.960007,99.5
159.350006,12.228,46.226002,276.01001,163.169998,237.449997,115.150002,37.52,150.770004,98.169998,180.589996,98.120003
162.580002,12.413,46.474998,282.940002,163.660004,236.410004,114.410004,37.240002,151.759995,97.5,177.869995,95.849998
167.25,12.736,46.596001,287.809998,166.800003,241.070007,118.010002,36.91,149.839996,100.050003,179.179993,99.400002
165.699997,12.22,45.013,268.209991,165.580002,237.5,114.800003,35.66,142.479996,97.419998,180.059998,97.449997
164.809998,12.139,44.401001,265.25,163.789993,232.899994,113,35.060001,138.199997,95.650002,177.649994,94.330002
169.309998,12.512,45.678001,242.399994,169.690002,240.740005,115.879997,35.889999,142.449997,98.639999,181.649994,97.129997
175.070007,13.167,47.986,249.440002,173.839996,248.880005,121.089996,36.84,146.100006,101.639999,185.649994,101.440002
176.699997,13.209,48.48,240.809998,175.649994,249.199997,120.949997,36.09,146.399994,101.43,187.669998,100.800003
178.389999,13.13,47.950001,238.130005,174.75,246.789993,120.300003,35.580002,145.429993,101.419998,185.589996,100.040001
171.880005,12.076,46.048,223.070007,169.910004,234.240005,114.559998,35.220001,140.089996,98.68,183.830002,97.160004
161.080002,11.67,43.77,222.960007,163.139999,229.25,113.669998,34.150002,140.419998,97.860001,182.179993,95.160004
155.789993,11.586,43.076,216.5,157.369995,225.410004,112.209999,33.259998,138.979996,97.18,179.139999,93.099998
152.990005,11.5,43.056999,217.240005,155.309998,225.75,112.900002,32.310001,138.339996,97.559998,178.240005,93.410004
152.600006,11.96,43.797001,221.720001,157.889999,234.240005,112.529999,32.98,142.990005,99.059998,184.660004,96.639999
145.979996,11.227,42.709999,204.990005,154.830002,228.559998,106.900002,32.450001,138.380005,96.559998,182.619995,94.449997
151.610001,11.888,43.536999,219.350006,158.539993,237.529999,113.790001,34.23,142.410004,99.970001,185.25,97.330002
156.880005,11.967,43.483002,220.190002,163.369995,238.5,116.360001,34.5,143.75,100.769997,187.169998,98.480003
152.539993,12.051,43.529999,222.039993,160.110001,236.479996,115.07,34.099998,143.860001,99.629997,186.410004,98.989998
153.880005,12.194,43.029999,207.279999,158.570007,236.149994,115.25,33.700001,143.389999,99.970001,187.220001,98.589996
156.320007,12.466,44.973,214.440002,162.029999,242.119995,119.32,35.009998,147.270004,101.129997,190.369995,102.040001
157.970001,12.599,45.652,211.25,161.339996,247.25,119.82,34.860001,149.449997,102.519997,190.710007,101.720001
162.110001,13.261,46.007,222.419998,166.190002,250.660004,120.599998,35.59,152.339996,104.480003,194.380005,104.360001
161.770004,12.896,46.118,224.639999,166.729996,231.320007,115.660004,35.790001,149.350006,94.93,203.330002,104.629997
164.729996,13.176,45.540001,225.089996,168.139999,226.75,110.959999,35.509998,144.800003,92.220001,204.289993,104.440002
163.649994,13.834,47.290001,228.520004,171.080002,235.869995,103.410004,37.25,155.740005,96.290001,209.339996,105.949997
161.199997,13.497,47.012001,227.539993,171.589996,232.130005,102.440002,37.630001,153.339996,94.510002,207.160004,106.540001
160.529999,13.543,46.790001,227.820007,170.770004,228.169998,96.790001,37.66,150.649994,90.470001,206.929993,106
147.990005,13.219,45.603001,214.979996,161.779999,220.100006,92.120003,37.07,145.029999,86.970001,200.949997,101.82
141.529999,13.421,44.411999,215.309998,149.699997,214.25,89.300003,35.919998,138.880005,83.43,194.75,99.25
127.559998,14.156,46.529999,207.470001,142.210007,221.389999,90.980003,36.599998,138.380005,86.580002,196.979996,99.580002
124.68,14.301,47.521999,197.080002,144.449997,227.869995,90.529999,36.540001,138.919998,88.489998,200.100006,100.43
127,14.602,48.210999,191.300003,154.169998,228.869995,89.980003,36.77,139.5,88.900002,201.779999,99.900002
122.360001,13.776,46.946999,177.589996,151.570007,224.509995,86.139999,35.389999,134.869995,87.32,193.929993,86.75
135.759995,15.75,50.657001,190.720001,163.460007,242.979996,96.629997,37.400002,146.869995,93.940002,205.570007,90.459999
143.119995,16.327,51.808998,195.970001,165.320007,247.110001,100.790001,39.240002,149.699997,96.410004,205,95.010002
142.009995,16.295,51.321999,190.949997,161.729996,241.550003,98.489998,40.029999,148.279999,95.699997,206.860001,94.279999
148.300003,16.666,52.442001,194.419998,162.380005,241.970001,98.940002,40.52,150.039993,98.440002,209.990005,95.510002
143.649994,15.91,51.173,186.919998,159.089996,241.729996,97.120003,40.200001,148.789993,98.849998,210.139999,93.949997
139.229996,15.677,51.210999,183.169998,156.559998,241.679993,94.849998,39.790001,150.720001,98.360001,210.990005,91.449997
138.990005,15.409,51.515999,180.190002,167.479996,241.220001,94.139999,39.400002,151.289993,97.43,210.800003,91.800003
135.559998,15.317,51.743999,167.869995,170.619995,242.050003,92.459999,40,148.009995,95.599998,206.320007,97.580002
135.800003,16.038,53.005001,169.910004,171.669998,245.029999,93.199997,41.169998,150.179993,97.050003,210.330002,96.209999
140.889999,16.518999,53.363998,183.199997,173.100006,247.580002,94.129997,40.93,151.070007,98.459999,211.729996,98.879997
140.050003,16.27,52.991001,182.860001,172.770004,247.490005,93.410004,41.110001,148.110001,97.459999,213.789993,98.870003
139.449997,15.827,52.221001,182.919998,171.389999,241.759995,93.949997,40.009998,144.220001,96.050003,211.259995,95.690002
138,15.639,52.139,180.830002,170.509995,240.330002,92.419998,40.360001,141.169998,95.190002,209.059998,94.690002
117.650002,16.923,55.103001,194.699997,169.899994,255.139999,96.540001,40.349998,148.029999,100.989998,217,97.870003
124.07,17.135,55.075001,194.699997,178.399994,254.690002,95.5,40.700001,148.309998,100.989998,217,98.589996
124,16.875999,54.080002,194.860001,172.690002,255.020004,94.129997,40.48,147.809998,100.440002,217.660004,99.43
118.330002,16.610001,53.063999,182.449997,169.990005,250.199997,91.010002,39.869999,146.630005,99.480003,213.679993,95.93
113.830002,15.987,52.582001,179.820007,166.690002,245.119995,88.25,39.48,142.910004,96.980003,209.080002,92.290001
113.199997,16.120001,51.849998,174.039993,164.690002,244.369995,88.459999,39.360001,140.940002,94.940002,207.809998,92.150002
114.239998,17.169001,53.108002,173.440002,160.779999,247.399994,90.349998,39.200001,142.649994,93.709999,209.100006,92.550003
115.080002,17.000999,54.472,179.050003,158.899994,245.419998,89.089996,38.540001,142.160004,92.830002,208.699997,93.379997
118.540001,17.535,55.662998,167.820007,161.779999,252.509995,90.550003,38.84,144.490005,93.309998,214.589996,94.660004
120.989998,18.072001,57.104,160.949997,160.75,256.920013,92.489998,39.509998,145.470001,95.629997,213.039993,94.699997
120.57,17.674,57.444,156.800003,160.229996,257.220001,91.580002,39.240002,143.210007,95.07,213.320007,94.150002
114.989998,16.952,55.799999,157.669998,152.589996,249.009995,88.449997,38.169998,136.5,90.860001,207.910004,90.489998
111.5,16.570999,55.591,150.229996,151,244.690002,87.860001,37.68,134.509995,90.260002,206.889999,90.080002
108.089996,16.254,54.963001,149.869995,150.520004,240.449997,84.919998,36.299999,132.369995,88.440002,204.820007,85.779999
109.830002,16.084999,54.402,137.800003,149.279999,241.800003,85.190002,36.049999,132.300003,89.019997,205.360001,87.019997
107.349998,16.500999,56.123001,137.570007,147.419998,244.429993,86.769997,35.950001,135.449997,89.580002,206.809998,86.919998
103.970001,15.339,55.308998,125.349998,143.149994,238.190002,83.790001,34.82,132.229996,87.760002,205.059998,86.669998
101.989998,15.206,55.243,123.150002,141.270004,238.729996,85.25,34.27,131.860001,89.230003,205.830002,88.010002
100.660004,14.121,55.354,109.099998,139.210007,236.960007,83.040001,34.080002,130.029999,87.389999,206.289993,86.370003
99.959999,14.036,54.488998,112.709999,137.330002,234.529999,81.82,33.130001,126.040001,86.019997,204.990005,84.169998
104.57,14.603,55.780998,121.82,140.199997,241.009995,84.18,34.360001,129.610001,88.449997,208.059998,87.18
105.290001,14.614,55.912998,123.18,139.539993,239.820007,84,34.369999,129.929993,88.230003,207.759995,86.879997
103.279999,14.315,55.348,108.099998,138.449997,239.580002,85.82,35.330002,125.07,89.120003,207.389999,88.970001
104.364998,14.749,56.023998,113.639999,138.539993,229.100006,85.139999,35.889999,126.360001,88.080002,212.610001,91.980003
94.889999,14.265,55.501999,110.339996,135.110001,222.309998,83.120003,35.52,125.019997,86.199997,211.110001,91.919998
94.720001,14.859,58.842999,113.059998,134.850006,224.929993,86.080002,36.959999,129.619995,87.339996,217.75,93.919998
96.57,15.628,57.688999,119.769997,135.080002,227.119995,87.360001,36.540001,130.149994,88.019997,218.600006,94.769997
95.669998,15.909,57.493,118.849998,134.190002,228.850006,89.870003,37.939999,130.729996,88.419998,221.089996,95.559998
97,16.000999,57.813999,123.220001,136.710007,235.770004,95.089996,38.630001,133.490005,91.519997,222.100006,96.330002
97.980003,16.511,58.194,123.559998,136.600006,238.509995,95.269997,39,133.410004,91.129997,223.619995,99.809998
99.529999,16.899,57.900002,122.400002,138.860001,239.229996,98.120003,39.029999,134.759995,92.120003,223.059998,99.400002
104.43,17.702,57.924,131.490005,142,240.350006,96.050003,38.41,135.940002,91.290001,223,99.910004
101,17.377001,57.429001,128.779999,141.679993,235.809998,95.459999,38.110001,135.210007,91.120003,219.460007,99.040001
99.849998,16.764999,56.321999,127.169998,140.710007,231.929993,93.68,36.48,135.270004,93.050003,220.410004,99.080002
103.410004,17.839001,57.077999,133.419998,146.100006,240.220001,97.25,37.369999,137.869995,98.019997,224.309998,103.480003
106.300003,19.193001,58.162998,143.75,149.339996,242.580002,97.519997,38.080002,141.110001,99.790001,224.179993,105.690002
104.599998,19.264999,58.502998,143.889999,151.139999,242.039993,96.32,38.169998,142.529999,97.699997,223.889999,106
100.82,19.323,58.568001,144.429993,151.779999,240.610001,97.18,37.529999,141.860001,95.220001,224.899994,108.120003
104.470001,19.802,59.858002,160.270004,159.110001,248,99.220001,38.240002,143.960007,97.519997,224.710007,109.699997
104.349998,20.365,59.098999,177.899994,159.779999,248.160004,102.239998,37.860001,145.929993,99.370003,231.440002,109.540001
101.370003,19.162001,58.145,166.660004,157.630005,242.710007,100.550003,37.459999,143,96.940002,229.100006,107.589996
105.900002,19.537001,58.500999,173.220001,158.639999,247.809998,103.129997,37.91,144.289993,98.839996,230.210007,108.489998
110.5,20.943001,60.275002,181.410004,159.720001,252.75,105.150002,38.580002,145.429993,100.43,230.899994,109.389999
115.93,21.709,60.577,188.270004,162.550003,264.600006,112.910004,39.549999,150.820007,107.739998,229.559998,113.209999
113.559998,21.1,59.762001,189.979996,159.720001,258.350006,103.389999,39.259998,154.5,104.779999,230.130005,110.709999
109.419998,21.089001,60.130001,194.759995,156.229996,256.769989,102.18,38.709999,151.729996,102.900002,229.440002,109.870003
114.589996,22.173,61.445,196.809998,159.699997,267.559998,102.110001,39.73,154.649994,107.639999,231.320007,111.629997
114.480003,22.205,60.171001,201.289993,166.139999,266.730011,100.050003,39.790001,151.919998,99.370003,230.199997,111.779999
113.419998,22.337,59.941002,207.320007,166.130005,263.619995,98.239998,40.029999,150.869995,95.010002,229.350006,110.360001
108.959999,21.264999,59.325001,196.889999,165.25,263.100006,97.610001,39.380001,151.009995,94.57,227.199997,108.059998
112.169998,21.788,60.112,194.639999,166.309998,271.320007,99.540001,40.389999,153.850006,94.610001,228.880005,107.660004
116.309998,22.971001,60.230999,209.25,170.139999,272.170013,99.699997,41.529999,153.199997,94.68,229.389999,107.660004
120.519997,22.764,60.769001,214.240005,177.259995,269.320007,101.160004,41.93,155.330002,96.940002,228.919998,109.239998
115.120003,22.002001,60.054001,202.039993,172.020004,262.149994,98.150002,40.849998,153.710007,95.510002,225.830002,105.830002
114.25,21.388,59.558998,208.309998,169.279999,258.059998,97.199997,40.439999,152.550003,94.349998,223.559998,105.220001
112.43,20.655001,58.153999,197.369995,166.889999,252.669998,94.580002,39.299999,148.479996,91.790001,220.619995,102.089996
117.629997,20.754,57.617001,200.860001,187.75,251.509995,95.790001,38.77,148.910004,91.650002,220.020004,101.68
117.440002,23.664,58.380001,202.070007,188.740005,254.770004,95.82,39.529999,149.399994,90.889999,221.130005,101.730003
117.279999,23.285999,57.775002,196.880005,186.630005,249.220001,93.5,39.23,146.710007,89.129997,219.550003,100.300003
120.650002,23.500999,58.544998,207.630005,188.509995,250.160004,93.760002,38.669998,147.919998,89.870003,220.350006,100.449997
120.690002,23.216,59.429001,205.710007,188.369995,249.419998,94.230003,38.84,147.410004,90.059998,219.940002,99.610001
120.209999,22.698,59.356998,202.770004,186.940002,246.270004,92.169998,38.939999,145.309998,90.360001,218.360001,98.540001
123.639999,23.313999,59.865002,190.899994,189.850006,251.110001,92.129997,38.009998,145.910004,92,219.059998,98.919998
126.040001,23.889999,63.276001,197.789993,191.589996,255.289993,94.900002,39.110001,151.029999,93.650002,223.770004,101.139999
127.589996,23.554001,63.292,193.809998,187.910004,256.869995,93.75,38.610001,153.830002,95.129997,226.75,100.660004
124.93,23.288,62.514999,187.710007,187.199997,254.149994,93.550003,37.66,151.600006,93.860001,223.169998,99.059998
128.919998,24.181,63.226002,182,188.380005,253.699997,93.919998,37.549999,152.869995,94.25,222.190002,99.300003
121.68,23.436001,62.251999,172.919998,184.419998,252.320007,92.25,36.740002,150.589996,92.32,220.009995,96.139999
119.720001,22.965,61.483002,173.440002,185.710007,248.589996,90.730003,36.869999,148.5,90.629997,216.139999,93.57
121.410004,22.966,61.646999,174.479996,185.899994,253.919998,92.43,36.009998,150.470001,91.110001,214.470001,92.599998
128.009995,24.063,63.245998,183.259995,184.479996,260.790009,94.879997,35.709999,152.589996,93.970001,218.660004,93.360001
129.320007,24.228001,62.604,180.449997,183.800003,265.440002,96.199997,35.080002,152.990005,96.110001,216.369995,93.099998
133.520004,25.541,63.650002,184.130005,189.770004,276.200012,100.040001,35.310001,155.850006,100.32,217.449997,94.290001
133.119995,25.725,63.097,180.130005,189.119995,279.429993,98.949997,34.98,155,101.620003,217.389999,93.199997
132.740005,25.9,64.371002,183.25,189.429993,272.230011,97.709999,35.130001,157.399994,101.220001,218.149994,94.220001
136.020004,26.198999,63.674999,197.580002,194.490005,273.779999,100.610001,35.459999,159.279999,104.919998,221.949997,96.540001
133.259995,26.468,63.091999,191.149994,190.889999,272.290009,98.699997,33.93,157.830002,103.370003,220.039993,94.900002
134.539993,27.191,63.923,192.220001,193.889999,277.660004,98.709999,33.669998,158.929993,105.599998,222.589996,95.830002
131.539993,26.778999,63.617001,190.410004,191.550003,280.570007,98.129997,33.490002,160.25,105.440002,221.039993,94.080002
131.389999,26.531,62.683998,191.809998,192.529999,276.380005,98.040001,34.860001,158.279999,102.459999,221.809998,95.620003
128.639999,26.41,62.470001,189.190002,190.759995,275.230011,97.239998,35.43,157.649994,101.029999,220.330002,94.82
129.600006,26.983999,62.549999,193.880005,192.190002,280.51001,100.25,35.689999,160.770004,101.389999,223.300003,96.870003
131.720001,27.382999,63.375,195.279999,193.570007,284.049988,102,35.950001,162.360001,100.889999,222.360001,98.099998
137.259995,27.777,64.153999,207.460007,199.740005,288.299988,103.290001,36.560001,164.899994,103.730003,225.460007,100.129997
136.550003,27.965,64.247002,194.770004,196.330002,287.230011,102.410004,35.700001,166.169998,104.360001,229,99.760002
136.860001,27.452999,63.441002,192.580002,196.559998,287.179993,103.949997,34.810001,165.630005,104.720001,227.660004,99.57
127.800003,26.881001,62.901001,185.520004,194.179993,284.339996,101.099998,34.119999,163.759995,104.470001,228.169998,99.910004
127.82,27.037001,62.264,185.059998,191.929993,291.600006,102.059998,34.110001,164.660004,108.419998,225.990005,99.970001
128.100006,27.579,62.738998,184.509995,192.619995,289.390015,102.169998,34.209999,162.029999,106.440002,226.429993,100.809998
129.860001,27.169001,62.157001,186.789993,192.809998,282.829987,99.919998,35.509998,160.800003,105.349998,228.449997,100.419998
135,26.495001,61.669998,180.539993,195.279999,283.48999,97.830002,34.200001,160.100006,104.639999,227.809998,97.940002
136.100006,26.462999,62.424,185.899994,197.869995,289.839996,102.400002,35.029999,165.559998,107.43,232.690002,100.839996
135.770004,26.757999,61.953999,185,199.440002,286.140015,102.510002,36.470001,165.210007,108.870003,234.020004,99.900002
137.369995,27.002001,62.736,187.039993,201.160004,288.799988,102.739998,36.779999,165.229996,105.970001,233.479996,100.300003
136.380005,27.667,63.231998,184.309998,200,288.369995,102.300003,36.18,166.470001,104.5,233.600006,100.93
132.830002,27.931,63.450001,180.589996,195.320007,288.450012,104.300003,35.669998,167.630005,104.18,232.570007,98.75
129.889999,27.104,63.301998,162.990005,192.270004,286.109985,103.809998,36.349998,166.649994,105.290001,234.600006,98.07
132.25,27.118999,63.290001,165.080002,193.25,285.76001,106.959999,36.09,165.020004,105.410004,234.050003,99.57
130.399994,27.042,63.453999,162.550003,191.949997,281.769989,106.209999,35.549999,165.330002,105.970001,232.759995,99.68
122.150002,26.240999,62.202,160.669998,182.570007,275.420013,102.57,34.450001,163.770004,103.849998,229.589996,98.010002
124.120003,26.955999,61.618999,153.75,183.789993,295.369995,104.980003,34.099998,163.759995,103.709999,228.149994,96.610001
126.050003,27.226,61.841,160.190002,185.119995,304.829987,109.82,34.91,168.410004,107.589996,229.009995,99.93
120.050003,27.749001,62.650002,164.309998,182.460007,307.26001,105.449997,34.959999,169.679993,107.339996,232.729996,102.5
118.790001,28.91,63.794998,161.830002,183.300003,305.559998,102.050003,34.549999,169.589996,107.199997,232.509995,102.209999
116.739998,28.209999,61.234001,160.309998,176.889999,305.410004,103.629997,33.700001,168.539993,105.32,226.979996,100.599998
117.669998,27.802,61.32,160.610001,177.660004,304.399994,103.650002,33.560001,167.449997,105.410004,225.979996,100.860001
117.879997,27.562,61.015999,161.199997,179.009995,305.410004,104,33.189999,165.789993,104.690002,225.600006,97.449997
122.449997,28.68,63.012001,170.059998,183.929993,310.649994,105.660004,33.790001,173.570007,105.57,231.779999,100.519997
132.410004,29.150999,62.905998,171.789993,191.520004,308.649994,105.830002,34.41,173.5,107.769997,232.229996,102.970001
129.940002,28.570999,61.851002,169.149994,195.839996,307,106.620003,33.889999,171.770004,107.349998,233.259995,102.18
133.800003,28.885,62.626999,168.539993,199.399994,312.309998,110.190002,34.860001,173.559998,111.75,231.270004,101.139999
